player_game_num_career,date,pts,blk,orb,drb,ast,stl,tov,fg3,fg,ft
359.0,2023-11-20,25.0,0.0,0.0,4.0,6.0,0.0,1.0,3.0,7.0,8.0
360.0,2023-11-24,24.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,10.0,3.0
361.0,2023-11-26,35.0,1.0,0.0,6.0,8.0,3.0,2.0,5.0,15.0,0.0
362.0,2023-11-28,12.0,0.0,1.0,2.0,7.0,3.0,2.0,2.0,5.0,0.0
363.0,2023-11-30,42.0,0.0,2.0,4.0,8.0,1.0,1.0,7.0,13.0,9.0
364.0,2023-12-01,22.0,0.0,0.0,5.0,8.0,1.0,2.0,3.0,9.0,1.0
365.0,2023-12-05,24.0,0.0,0.0,3.0,6.0,1.0,3.0,0.0,10.0,4.0
366.0,2023-12-08,23.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,8.0,7.0
367.0,2023-12-11,21.0,0.0,0.0,2.0,9.0,1.0,7.0,3.0,7.0,4.0
368.0,2023-12-13,23.0,0.0,2.0,5.0,8.0,2.0,3.0,0.0,6.0,11.0
369.0,2023-12-15,50.0,0.0,1.0,5.0,9.0,5.0,2.0,9.0,17.0,7.0
370.0,2023-12-16,22.0,0.0,2.0,5.0,6.0,0.0,2.0,2.0,7.0,6.0
371.0,2023-12-18,29.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,10.0,6.0
372.0,2023-12-20,16.0,0.0,1.0,6.0,8.0,1.0,3.0,1.0,6.0,3.0
373.0,2023-12-23,36.0,1.0,0.0,3.0,7.0,0.0,3.0,3.0,15.0,3.0
374.0,2023-12-25,38.0,0.0,1.0,3.0,6.0,1.0,0.0,1.0,15.0,7.0
375.0,2023-12-27,24.0,1.0,2.0,2.0,7.0,2.0,5.0,1.0,9.0,5.0
376.0,2023-12-29,20.0,1.0,0.0,7.0,8.0,0.0,3.0,0.0,4.0,12.0
377.0,2023-12-30,28.0,1.0,0.0,1.0,6.0,0.0,4.0,4.0,9.0,6.0
378.0,2024-01-01,16.0,0.0,0.0,4.0,14.0,1.0,2.0,1.0,5.0,5.0
379.0,2024-01-03,31.0,0.0,0.0,3.0,13.0,0.0,4.0,4.0,13.0,1.0
380.0,2024-01-05,29.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,11.0,3.0
381.0,2024-01-06,33.0,0.0,0.0,3.0,8.0,0.0,2.0,4.0,10.0,9.0
382.0,2024-01-09,12.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,3.0,5.0
383.0,2024-01-11,30.0,0.0,0.0,2.0,8.0,1.0,4.0,2.0,10.0,8.0
384.0,2024-01-17,30.0,0.0,0.0,3.0,7.0,0.0,2.0,4.0,11.0,4.0
385.0,2024-01-18,41.0,1.0,1.0,7.0,8.0,2.0,6.0,2.0,14.0,11.0
386.0,2024-01-20,38.0,0.0,1.0,4.0,9.0,1.0,3.0,5.0,13.0,7.0
387.0,2024-01-23,30.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,11.0,6.0
388.0,2024-01-25,21.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,7.0,6.0
389.0,2024-01-27,32.0,1.0,0.0,5.0,8.0,1.0,0.0,4.0,12.0,4.0
390.0,2024-01-29,32.0,0.0,0.0,4.0,7.0,1.0,2.0,2.0,13.0,4.0
391.0,2024-01-30,29.0,1.0,0.0,3.0,9.0,0.0,0.0,2.0,10.0,7.0
392.0,2024-02-01,40.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,15.0,9.0
393.0,2024-02-03,36.0,0.0,2.0,4.0,10.0,0.0,3.0,1.0,15.0,5.0
394.0,2024-02-06,27.0,0.0,0.0,3.0,8.0,3.0,2.0,1.0,11.0,4.0
395.0,2024-02-10,39.0,0.0,0.0,3.0,4.0,1.0,2.0,1.0,14.0,10.0
396.0,2024-02-12,27.0,0.0,0.0,4.0,7.0,0.0,5.0,2.0,10.0,5.0
397.0,2024-02-14,33.0,0.0,1.0,0.0,6.0,2.0,3.0,5.0,11.0,6.0
398.0,2024-02-22,21.0,1.0,0.0,2.0,12.0,2.0,7.0,0.0,5.0,11.0
